,ID1,ID2,Similarity,comp1,comp2,comprop1,comprop2,prop,SET,data
575,575,1529,0.5636363636363636,<lipo>|CNC(=O)c1snnc1c2ccccc2,<lipo>|Cc1nnsc1C(=O)Nc2ccccc2,1.23,0.97,0.26,train,lipo
576,576,3164,0.68,<lipo>|CN1C(=O)C=C(CCc2ccc3ccccc3c2)N=C1N,<lipo>|CN1C(=O)C=C(CCc2cccc(c2)c3ccccc3)N=C1N,2.7,3.8,-1.0999999999999996,train,lipo
577,577,3055,0.8130841121495327,<lipo>|COc1ccc2N=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1,<lipo>|COc1ccc2C=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1,0.93,1.31,-0.38,train,lipo
578,578,895,0.6296296296296297,<lipo>|O=C(Nc1ccccc1)c2ccccc2,<lipo>|O=C(Nc1ccccn1)c2ccccc2,2.8,2.2,0.5999999999999996,train,lipo
579,579,1346,0.7959183673469388,<lipo>|Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4cn(C)cn4,<lipo>|Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4cn(C)c(C)n4,2.54,2.71,-0.16999999999999993,train,lipo
580,580,923,0.6463414634146342,<lipo>|CN(CCO)Cc1ccc(cc1)c2cc(C(=O)N)c(NC(=O)N)s2,<lipo>|CN(C)CCCOc1ccc(cc1)c2cc(C(=O)N)c(NC(=O)N)s2,0.97,0.64,0.32999999999999996,train,lipo
581,581,3341,0.36312849162011174,<lipo>|CN(CCCc1ccccc1)S(=O)(=O)c2cc(C(=O)N3CCc4ccc(cc4C3)S(=O)(=O)NCCc5ccccc5)c(O)c(O)c2O,<lipo>|CC(C)c1ccccc1Cc2cc(C(=O)Nc3ccc(cc3)S(=O)(=O)c4ccccc4C(C)(C)C)c(O)c(O)c2O,0.75,3.44,-2.69,train,lipo
582,582,2013,0.3684210526315789,<lipo>|CC(C)(O)c1ccc(Nc2nc3ccc(cc3[nH]2)C#N)cc1,<lipo>|CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C#N)n2,2.73,3.62,-0.8900000000000001,train,lipo
583,583,2457,0.45,<lipo>|Nc1[nH]ncc1S(=O)(=O)c2ccccc2,<lipo>|Cc1ccc(cc1)S(=O)(=O)c2ccccc2,1.1,2.74,-1.6400000000000001,train,lipo
584,584,1206,0.8125,<lipo>|NC1=CC2=NNC(=O)N2c3cc(ccc13)c4occc4,<lipo>|CC1=CC2=NNC(=O)N2c3cc(ccc13)c4occc4,2.48,2.07,0.41000000000000014,train,lipo
585,585,2951,0.7731958762886598,<lipo>|COc1cc(Nc2ncnc(Nc3c(Cl)ccc4OCOc34)n2)cc(OC)c1OC,<lipo>|COc1cc(Nc2cc(Nc3c(Cl)ccc4OCOc34)ncn2)cc(OC)c1OC,3.01,3.07,-0.06000000000000005,train,lipo
586,586,1267,0.7790697674418605,<lipo>|Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(Cl)cccc34,<lipo>|Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(cccc34)C(F)(F)F,1.27,1.27,0.0,train,lipo
587,587,3122,0.8217821782178217,<lipo>|CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccc(F)cc3Cl)C(=O)O)cc2)n1,<lipo>|CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccccc3Cl)C(=O)O)cc2)n1,-0.04,-0.31,0.27,train,lipo
588,588,827,0.5348837209302325,<lipo>|NCc1nc2ccccc2[nH]1,<lipo>|FC(F)c1nc2ccccc2[nH]1,0.4,2.02,-1.62,train,lipo
589,589,2789,0.7254901960784313,<lipo>|CCOC(=O)C1=Cc2ccc(O)cc2OC1=O,<lipo>|CC(=O)C1=Cc2ccc(O)cc2OC1=O,1.2,0.87,0.32999999999999996,train,lipo
590,590,1956,0.4411764705882353,<lipo>|Oc1ncnc2onc(c3ccc(F)cc3)c12,<lipo>|Cc1ccc(cc1)c2csc3ncnc(O)c23,1.97,2.59,-0.6199999999999999,train,lipo
591,591,2665,0.36607142857142855,<lipo>|CC1=C(C)C(=O)C(=C(C)C1=O)C(CCCCCC(=O)O)c2ccccc2,<lipo>|COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c3ccccc23,2.48,2.9,-0.41999999999999993,train,lipo
592,592,2856,0.8061224489795918,<lipo>|CS(=O)(=O)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,<lipo>|Clc1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,1.5,3.65,-2.15,train,lipo
593,593,1526,0.54,<lipo>|CC(=O)c1ccc(cc1)S(=O)(=O)NC(=O)NC2CCCCC2,<lipo>|COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,-0.49,2.23,-2.7199999999999998,train,lipo
594,594,1402,0.8695652173913043,<lipo>|CC(C)N(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,<lipo>|CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,3.9,2.94,0.96,train,lipo
595,595,1253,0.797979797979798,<lipo>|COc1cc(OC2CCN(C)CC2)c3c(Nc4c(Cl)ccc5OCOc45)ncnc3c1,<lipo>|COc1cc(OC2CCN(C)CC2)c3c(Nc4cccc5OCOc45)ncnc3c1,2.98,3.02,-0.040000000000000036,train,lipo
596,596,3174,0.5698924731182796,<lipo>|OC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1\C=C\C(=O)Nc3ccccc3,<lipo>|OC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1\C=C\3/CCN(C3=O)c4ccccc4,1.52,1.85,-0.33000000000000007,train,lipo
597,597,1607,0.8617021276595744,<lipo>|C[C@@H](NC(=O)C)c1ccc(Nc2ncc3cc(cc(C)c3n2)c4ccncc4)cc1,<lipo>|COc1cc(cc2cnc(Nc3ccc(cc3)[C@@H](C)NC(=O)C)nc12)c4ccncc4,3.46,2.73,0.73,train,lipo
598,598,2541,0.415929203539823,<lipo>|CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(c2)c3ccccn3)c(Cl)c1,<lipo>|Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(c3)C(F)(F)F)ccc2Cl)cc1Cl,2.84,3.26,-0.41999999999999993,train,lipo
599,599,658,0.6699029126213593,<lipo>|Oc1ccc(CCNCCCCCCNC(=O)Nc2ccccc2)c3sc(O)nc13,<lipo>|Oc1ccc(CCNCCCCCCOCCc2ccccc2)c3sc(O)nc13,1.26,2.21,-0.95,train,lipo
600,600,1542,0.6630434782608695,<lipo>|CCOC(=O)c1ccc(CCN2CCN(CC2)c3ccc(C)nn3)cc1,<lipo>|CCOC(=O)c1ccc(COCC2CCN(CC2)c3ccc(C)nn3)cc1,2.58,2.68,-0.10000000000000009,train,lipo
601,601,2316,0.775,<lipo>|C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)C3CC3)n1)c4ncc(F)cn4,<lipo>|C[C@H](Nc1ncc(F)c(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3,2.47,1.79,0.6800000000000002,train,lipo
602,602,3143,0.4339622641509434,<lipo>|CSCCC(NC(=O)c1sccc1Cl)c2nc3ccccc3[nH]2,<lipo>|CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4cnccc4[nH]3)c(C)c2c1,3.69,4.31,-0.6199999999999997,train,lipo
603,603,1865,0.37383177570093457,<lipo>|NC(=O)c1ccc(Oc2cccc3cccnc23)c(c1)[N+](=O)[O-],<lipo>|Cc1ccc(NC(=O)[C@H]2CCCN2S(=O)(=O)c3cccc4cccnc34)c(C)c1,1.7,3.9,-2.2,train,lipo
604,604,1420,0.41739130434782606,<lipo>|O=C(Nc1cc(ccn1)c2ccnc(Nc3ccccc3)c2)C4CCOCC4,<lipo>|O=C(Nc1ccc(cc1)N2CCOCC2)c3oc(Nc4ccccc4)nn3,3.7,3.15,0.5500000000000003,train,lipo
605,605,2800,0.6818181818181818,<lipo>|COc1nccnc1NS(=O)(=O)c2ccc(N)cc2,<lipo>|COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,-0.65,-0.73,0.07999999999999996,train,lipo
606,606,2892,0.37209302325581395,<lipo>|OC(=O)CSCC(=O)Nc1nc(cs1)c2ccc(F)cc2,<lipo>|O=C(Nc1nc(cs1)c2ccccc2)c3cccnc3,-0.2,3.62,-3.8200000000000003,train,lipo
607,607,2587,0.45454545454545453,<lipo>|CCN1C(=O)N(CC)c2[nH]c(nc2C1=O)c3ccccc3,<lipo>|CN1C(=O)N(C)c2[nH]c(nc2C1=O)c3cccnc3,3.3,0.7,2.5999999999999996,train,lipo
608,608,1339,0.8165137614678899,<lipo>|CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccnc4ccccc34)c2C(=O)N5CC[C@@H](O)C5,<lipo>|CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccnc4ccccc34)c2C(=O)N5C[C@@H](O)[C@@H](O)C5,1.65,1.18,0.47,train,lipo
609,609,2218,0.7590361445783133,<lipo>|C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ncc(F)cn3,<lipo>|C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ccc(F)cn3,1.92,2.61,-0.69,train,lipo
610,610,2645,0.6947368421052632,<lipo>|Clc1cnc(OC2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,<lipo>|Clc1ccc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)C5CCNCC5,1.56,1.58,-0.020000000000000018,train,lipo
611,611,624,0.7272727272727273,<lipo>|CCc1nc2c(N)nc3ccccc3c2n1CC(C)C,<lipo>|CCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,2.55,1.38,1.17,train,lipo
612,612,1974,0.7130434782608696,<lipo>|COc1cc(OC)c(cc1NC(=O)Cc2ccnc(F)c2)S(=O)(=O)N3C(C)CCc4ccccc34,<lipo>|COc1cc(OC)c(cc1NC(=O)CSc2ccncc2)S(=O)(=O)N3C(C)CCc4ccccc34,2.49,2.82,-0.3299999999999996,train,lipo
613,613,2186,0.7586206896551724,<lipo>|CC(C)C[C@H](CO)Nc1nc(SCc2cccc(c2)C#N)nc3nc(N)sc13,<lipo>|CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,3.9,4.2,-0.30000000000000027,train,lipo
614,614,2435,0.8181818181818182,<lipo>|Cc1ccc(cc1)S(=O)(=O)Nc2c(cnn2c3ccccc3)C(=O)NC4CCCCC4,<lipo>|CC1CCCCC1NC(=O)c2cnn(c2NS(=O)(=O)c3ccc(C)cc3)c4ccccc4,0.8,1.34,-0.54,train,lipo
615,615,1370,0.7160493827160493,<lipo>|C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC4CC5CC5C4)nc23,<lipo>|C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC4CCOC4)nc23,1.66,-0.06,1.72,train,lipo
616,616,3285,0.8421052631578947,<lipo>|CCCCc1nc2c(N)nc3ccccc3c2n1Cc4ccccc4,<lipo>|CCc1nc2c(N)nc3ccccc3c2n1Cc4ccccc4,4.17,3.29,0.8799999999999999,train,lipo
617,617,2601,0.7982456140350878,<lipo>|COc1ccc(CNC(=O)c2ccc(Oc3ccc(cc3)C#C[C@]4(O)CN5CCC4CC5)cc2)nc1,<lipo>|O[C@@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NCc5ccncn5)cc3,3.1,1.77,1.33,train,lipo
618,618,1625,0.41333333333333333,<lipo>|Cc1ccc(cc1)C(=O)c2ccc(CC(=O)O)n2C,<lipo>|Cc1ccc(cc1)C(=O)c2cc(O)c(O)c(c2)[N+](=O)[O-],-1.02,0.74,-1.76,train,lipo
619,619,1838,1.0,<lipo>|CN(C(CN1CCCC1)c2ccccc2)C(=O)Cc3ccc(Cl)c(Cl)c3,<lipo>|CN([C@H](CN1CCCC1)c2ccccc2)C(=O)Cc3ccc(Cl)c(Cl)c3,3.38,3.42,-0.040000000000000036,train,lipo
620,620,956,0.7105263157894737,<lipo>|CNCC[C@@H](Oc1cc(ccc1C#N)C(F)(F)F)c2ccccc2,<lipo>|CNCC[C@@H](Oc1cc(OC)ccc1C#N)c2ccccc2,1.3,0.87,0.43000000000000005,train,lipo
621,621,2242,0.47368421052631576,<lipo>|CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(Cc3ccncc3)cc2,<lipo>|CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(cc4)S(=O)(=O)C)c23)cc1,2.8,2.63,0.16999999999999993,train,lipo
622,622,3302,0.8333333333333334,<lipo>|COc1ccc2COC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,<lipo>|COc1ccc2CCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.5,0.66,-0.16000000000000003,train,lipo
623,623,849,0.46956521739130436,<lipo>|Nc1cccc(NC(=O)c2ccc(CNC(=O)OCc3cccnc3)cc2)c1,<lipo>|Nc1ccccc1NC(=O)c2ccc(CNc3nccc(n3)c4cccnc4)cc2,1.6,2.28,-0.6799999999999997,train,lipo
624,624,3033,0.8208955223880597,<lipo>|CCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,<lipo>|CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,1.38,2.37,-0.9900000000000002,train,lipo
625,625,2054,0.7014925373134329,<lipo>|COc1ccnc(CCc2nc3cccnc3[nH]2)c1,<lipo>|COc1ccnc(CCc2nc3cc(Br)cnc3[nH]2)c1,1.69,2.92,-1.23,train,lipo
626,626,814,0.6260162601626016,<lipo>|CNC(=O)c1ccc(CCC(COc2ccc(cc2)c3cccc(c3)[N+](=O)[O-])N4C(=O)CSC4=O)cc1,<lipo>|[O-][N+](=O)c1cccc(c1)c2ccc(OCC(CCc3ccncc3)N4C(=O)CCC4=O)cc2,3.5,3.88,-0.3799999999999999,train,lipo
627,627,1695,0.6097560975609756,<lipo>|C[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Nc13,<lipo>|C[C@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,2.75,3.12,-0.3700000000000001,train,lipo
628,628,774,0.40963855421686746,<lipo>|CC(C)(Cc1cccc(CC(=O)NCc2cccc(c2)c3ccc(O)cc3)c1)NC[C@H](O)c4ccc(O)c(NS(=O)(=O)C)c4,<lipo>|O[C@@H](CNCCc1cccc(c1)c2cccc(CNCc3ccccc3)c2)c4ccc(O)c5NC(=O)Sc45,1.91,2.32,-0.4099999999999999,train,lipo
629,629,2288,0.5692307692307692,<lipo>|Cc1ccnc(NCc2c(O)ccc3ccccc23)c1,<lipo>|Cc1ccnc(NCc2ccccc2)c1,4.24,3.08,1.1600000000000001,train,lipo
630,630,2947,0.65625,<lipo>|Nc1nc(Nc2cccc(Br)c2)c3nc[nH]c3n1,<lipo>|Nc1nc(Nc2ccc(F)c(Cl)c2)c3nc[nH]c3n1,3.04,2.75,0.29000000000000004,train,lipo
631,631,2812,0.8117647058823529,<lipo>|COc1ccc(cc1)c2nc3c(NCCCNC(=O)C)c(Br)cnc3[nH]2,<lipo>|COc1ccc(cc1)c2nc3c(NCCCNC(=O)C4CC4)c(Br)cnc3[nH]2,3.28,1.71,1.5699999999999998,train,lipo
632,632,896,0.7444444444444445,<lipo>|NC1(CCC1)c2ccc(cc2)c3nn4cccc4cc3c5ccccc5,<lipo>|NC1(CCC1)c2ccc(cc2)C3=NN4C=CC(=O)N=C4C=C3c5ccccc5,3.3,0.2,3.0999999999999996,train,lipo
633,633,2990,0.6666666666666666,<lipo>|Oc1ccc(cc1)C2=CC(=O)c3ccc(O)cc3O2,<lipo>|CC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3,3.2,2.8,0.40000000000000036,train,lipo
634,634,909,0.7468354430379747,<lipo>|Fc1cc(C(=O)Nc2cccc(c2)c3nnn[nH]3)c4nc[nH]c4c1,<lipo>|O=C(Nc1cccc(c1)c2nnn[nH]2)c3cccc4[nH]cnc34,0.29,-0.05,0.33999999999999997,train,lipo
635,635,1488,0.7040816326530612,<lipo>|CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(CN(C)C)c(O)ccc5nc34)C2=O,<lipo>|CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(O)cc15)[C@@](O)(CC)C(=O)OC4,0.31,1.6,-1.29,train,lipo
636,636,2471,0.5294117647058824,<lipo>|FC(F)(F)c1nnc2ccc(nn12)N3CCCCC3,<lipo>|OC1(CCN(CC1)c2ccc3nnc(n3n2)C(F)(F)F)c4ccc(F)cc4,3.0,3.5,-0.5,train,lipo
637,637,1151,0.7674418604651163,<lipo>|OC(=O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,<lipo>|OC(=O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,2.47,2.1,0.3700000000000001,train,lipo
638,638,3323,1.0,<lipo>|CCCNC[C@H](O)COc1ccccc1C(=O)CCc2ccccc2,<lipo>|CCCNC[C@@H](O)COc1ccccc1C(=O)CCc2ccccc2,1.69,1.56,0.1299999999999999,train,lipo
639,639,2400,0.7752808988764045,<lipo>|Clc1ccc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)N5CCNCC5,<lipo>|Clc1cnc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)N5CCNCC5,1.77,2.09,-0.31999999999999984,train,lipo
640,640,1713,0.8166666666666667,<lipo>|CCC(C)Nc1nc(nc(N2CCOCC2)c1N)C#N,<lipo>|CC(C)Nc1nc(nc(N2CCOCC2)c1N)C#N,2.8,2.04,0.7599999999999998,train,lipo
641,641,2009,0.35789473684210527,<lipo>|Clc1ccccc1CNC[C@@H]2CC[C@@H](CNCc3ccccc3Cl)CC2,<lipo>|OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,2.74,1.08,1.6600000000000001,train,lipo
642,642,698,0.5930232558139535,<lipo>|CCOC(=O)c1ccccc1c2csc(NS(=O)(=O)c3ccc(Cl)cc3)n2,<lipo>|CCOC(=O)Cc1csc(NS(=O)(=O)c2ccc(Cl)cc2)n1,2.43,1.32,1.11,train,lipo
643,643,2359,0.8796296296296297,<lipo>|COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(OC)cccn34)N5CCN(CC5)C(=O)C,<lipo>|COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(C)cccn34)N5CCN(CC5)C(=O)C,3.5,3.2,0.2999999999999998,train,lipo
644,644,2244,0.4140625,<lipo>|Cc1ccc(cc1NC(=O)c2cnn(c2N)c3ccccc3F)C(=O)Nc4ccon4,<lipo>|Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1NC(=O)c3ccc4ncccc4c3,2.6,3.87,-1.27,train,lipo
645,645,2280,0.3793103448275862,<lipo>|Cc1nocc1C(=O)Nc2ccc(c(N)n2)c3ccccc3OC(F)(F)F,<lipo>|Oc1c(C#N)c(nc2ccncc12)c3ccc(cc3)c4ccccc4OC(F)(F)F,3.7,3.45,0.25,train,lipo
646,646,2534,0.3488372093023256,<lipo>|CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12,<lipo>|CC(C)NC[C@@H](O)COc1cccc2ccccc12,2.83,1.13,1.7000000000000002,train,lipo
647,647,2309,0.782608695652174,<lipo>|CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,<lipo>|CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2O,3.94,3.3,0.6400000000000001,train,lipo
648,648,1059,0.8533333333333334,<lipo>|CCOC(=O)c1ccc(OCC2CN(C2)c3ccc(C)nn3)cc1,<lipo>|CCOC(=O)c1ccc(OCCC2CN(C2)c3ccc(C)nn3)cc1,3.1,3.22,-0.1200000000000001,train,lipo
649,649,2450,0.8217821782178217,<lipo>|CC1CCCCC1NC(=O)c2c(C)nn(c2NS(=O)(=O)c3ccc(C)cc3)c4ccccc4,<lipo>|Cc1ccc(cc1)S(=O)(=O)Nc2c(C(=O)NC3CCCCC3)c(C)nn2c4ccccc4,1.94,1.68,0.26,train,lipo
650,650,2633,0.7547169811320755,<lipo>|CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)c3ccccc3)C(=O)C(F)(F)F,<lipo>|CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)N)C(=O)C(F)(F)F,2.26,1.17,1.0899999999999999,train,lipo
651,651,2536,0.44047619047619047,<lipo>|CNCCCC12CCC(c3ccccc13)c4ccccc24,<lipo>|CNCCCN1c2ccccc2CCc3ccccc13,0.89,1.24,-0.35,train,lipo
652,652,2601,0.7543859649122807,<lipo>|OC1(CCc2ccc(Oc3ccc(cc3)C(=O)NCc4ccncn4)cc2)CN5CCC1CC5,<lipo>|O[C@@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NCc5ccncn5)cc3,0.76,1.77,-1.01,train,lipo
653,653,1071,0.752,<lipo>|CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cccc(c5)N6CCOCC6)ccc4C,<lipo>|COc1cccc(c1)C(=O)Nc2ccc(C)c(c2)N3C=Nc4ccc(cc4C3=O)N5CCN(C)CC5,2.69,3.08,-0.3900000000000001,train,lipo
654,654,1070,0.8737864077669902,<lipo>|C[C@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,<lipo>|CC[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,-0.26,0.22,-0.48,train,lipo
655,655,3269,0.8378378378378378,<lipo>|Fc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(Cl)cc3,<lipo>|Cc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(Cl)cc3,3.49,3.79,-0.2999999999999998,train,lipo
656,656,2423,0.36923076923076925,<lipo>|CC(=O)Nc1nc(CCc2ccc(NC(=N)N)cc2)cs1,<lipo>|CC(=O)Nc1ccc(O)cc1,-0.82,0.25,-1.0699999999999998,train,lipo
657,657,3190,0.8113207547169812,<lipo>|CN([C@@H]1CCN(Cc2ccc(cn2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,<lipo>|CN([C@@H]1CCN(Cc2ccc(cc2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,2.1,3.3,-1.1999999999999997,train,lipo
658,658,970,0.7755102040816326,<lipo>|Oc1ccc(CCNCCCCCCOCCc2ccccc2)c3sc(O)nc13,<lipo>|CC(C)(CCCCCOCCc1ccccc1)NCCc2ccc(O)c3nc(O)sc23,2.21,2.92,-0.71,train,lipo
659,659,1992,0.6307692307692307,<lipo>|CN1CCN(CC1)C(=O)c2cc3ccccc3n2C,<lipo>|CN1CCN(CC1)C(=O)c2cc3ccccc3[nH]2,1.71,1.7,0.010000000000000009,train,lipo
660,660,3215,0.5,<lipo>|CNc1c(Br)cnc2[nH]c(nc12)c3cnn(c3)C4CCN(C)CC4,<lipo>|CNc1c(Br)cnc2[nH]c(nc12)c3ccc(OCCN4CCN(C)CC4)cc3,2.5,2.91,-0.41000000000000014,train,lipo
661,661,2285,0.5373134328358209,<lipo>|CC(C(=O)O)c1ccc(c(F)c1)c2ccccc2,<lipo>|CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2,0.85,-0.12,0.97,train,lipo
662,662,2756,0.42424242424242425,<lipo>|Cc1cc(CCCOc2c(C)cc(cc2C)c3noc(n3)C(F)(F)F)on1,<lipo>|Cc1cc(CCCOc2c(Cl)cc(cc2Cl)C3=NCCO3)on1,3.63,3.72,-0.0900000000000003,train,lipo
663,663,2329,0.8636363636363636,<lipo>|Fc1cccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)c1,<lipo>|Cc1cccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)c1,3.2,3.42,-0.21999999999999975,train,lipo
664,664,1449,0.9680851063829787,<lipo>|CC(C)CN1C(=O)N(C)C(=O)c2c(SC3CCCCC3)c(Cc4ccccc4C(F)(F)F)sc12,<lipo>|CC(C)CN1C(=O)N(C)C(=O)c2c(SC3CCCC3)c(Cc4ccccc4C(F)(F)F)sc12,4.14,4.21,-0.07000000000000028,train,lipo
665,665,2891,0.8172043010752689,<lipo>|CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(cc2)[N+](=O)[O-])C1)C(C)(C)C,<lipo>|CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(Br)cc2)C1)C(C)(C)C,1.54,2.92,-1.38,train,lipo
666,666,2829,0.29411764705882354,<lipo>|CCC1(C)CC(=O)NC1=O,<lipo>|CCCCC1(CC)C(=O)NC(=O)NC1=O,0.23,1.5,-1.27,train,lipo
667,667,1684,0.4690265486725664,<lipo>|CCOc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c4ccc(F)cn4)n[nH]1,<lipo>|CC(C)Oc1cc(n[nH]1)n2cnc3ccc(N[C@@H](CO)c4ccc(F)cn4)nc23,2.55,2.79,-0.2400000000000002,train,lipo
668,668,1278,0.4423076923076923,<lipo>|CC(=O)C1=CN(Cc2ccccc2)C(=O)N(Cc3ccc(F)cc3)C1=O,<lipo>|Cc1cc(C(=O)CN2C=C(C=CC2=O)C(F)(F)F)c(C)n1Cc3ccccc3,3.2,3.46,-0.2599999999999998,train,lipo
669,669,1022,0.7692307692307693,<lipo>|CC[C@H](NC(=O)c1c([S+]([O-])CC)c(nc2ccccc12)c3ccccc3)c4ccccc4,<lipo>|CC[C@H](NC(=O)c1c(CN(C)C)c(nc2ccccc12)c3ccccc3)c4ccccc4,3.45,4.18,-0.7299999999999995,train,lipo
670,670,1351,0.4485981308411215,<lipo>|CC(C)COCC(CN(Cc1ccccc1)c2ccccc2)N3CCCC3,<lipo>|O=S(=O)(Cc1ccccc1)NCC(N2CCCCCC2)c3ccccc3,3.66,2.83,0.8300000000000001,train,lipo
671,671,893,0.532608695652174,<lipo>|OC(CN1CCCCC1)(C(=O)c2ccccc2)c3ccccc3,<lipo>|O=C(NCCCN1CCCCC1)C(c2ccccc2)c3ccccc3,3.41,1.33,2.08,train,lipo
672,672,2504,0.8571428571428571,<lipo>|CCN1C(=O)C=Cc2cc(COc3cc(F)cc(c3)C4(CCOCC4)OC)ccc12,<lipo>|COC1(CCOCC1)c2cc(F)cc(OCc3ccc4N(C)C(=O)C=Cc4c3)c2,3.89,3.52,0.3700000000000001,train,lipo
